"permissionId", "declaringType","returnType","name","argTypes"
"android.permission.RECEIVE_BOOT_COMPLETED", "Lcom/android/server/accessibility/TouchExplorer$DoubleTapDetector;","V","onDoubleTap","Landroid/view/MotionEvent;I"
"android.permission.RECEIVE_BOOT_COMPLETED", "Lcom/android/server/accessibility/TouchExplorer$PerformLongPressDelayed;","V","run",""
"android.permission.RECEIVE_BOOT_COMPLETED", "Lcom/android/server/accessibility/TouchExplorer;","V","clear",""
"android.permission.RECEIVE_BOOT_COMPLETED", "Lcom/android/server/accessibility/TouchExplorer;","V","handleMotionEventGestureDetecting","Landroid/view/MotionEvent;I"
"android.permission.RECEIVE_BOOT_COMPLETED", "Landroid/app/IUiAutomationConnection$Stub$Proxy;","V","disconnect",""
"android.permission.RECEIVE_BOOT_COMPLETED", "Landroid/app/IUiAutomationConnection$Stub;","V","disconnect",""
"android.permission.RECEIVE_BOOT_COMPLETED", "Landroid/app/UiAutomationConnection;","V","shutdown",""
"android.permission.RECEIVE_BOOT_COMPLETED", "Landroid/app/UiAutomationConnection;","Z","onTransact","ILandroid/os/Parcel;Landroid/os/Parcel;I"
"android.permission.RECEIVE_BOOT_COMPLETED", "Landroid/app/UiAutomation;","V","connect",""
"android.permission.RECEIVE_BOOT_COMPLETED", "Lcom/android/server/accessibility/TouchExplorer$DoubleTapDetector;","V","onMotionEvent","Landroid/view/MotionEvent;I"
"android.permission.RECEIVE_BOOT_COMPLETED", "Lcom/android/server/accessibility/EventStreamTransformation;","V","clear",""
"android.permission.RECEIVE_BOOT_COMPLETED", "Lcom/android/server/accessibility/TouchExplorer$ExitGestureDetectionModeDelayed;","V","run",""
"android.permission.RECEIVE_BOOT_COMPLETED", "Landroid/app/IUiAutomationConnection;","V","disconnect",""
"android.permission.RECEIVE_BOOT_COMPLETED", "Landroid/app/IUiAutomationConnection$Stub$Proxy;","V","shutdown",""
"android.permission.RECEIVE_BOOT_COMPLETED", "Landroid/app/IUiAutomationConnection$Stub;","V","shutdown",""
"android.permission.RECEIVE_BOOT_COMPLETED", "Landroid/app/Instrumentation;","Landroid/app/UiAutomation;","getUiAutomation",""
"android.permission.RECEIVE_BOOT_COMPLETED", "Lcom/android/commands/monkey/MonkeySourceNetworkViews;","V","setup",""
"android.permission.RECEIVE_BOOT_COMPLETED", "Lcom/android/uiautomator/core/UiAutomationShellWrapper;","V","connect",""
"android.permission.RECEIVE_BOOT_COMPLETED", "Lcom/android/server/accessibility/AccessibilityInputFilter;","V","onMotionEvent","Landroid/view/MotionEvent;I"
"android.permission.RECEIVE_BOOT_COMPLETED", "Lcom/android/server/accessibility/ScreenMagnifier;","V","clear",""
"android.permission.RECEIVE_BOOT_COMPLETED", "Landroid/app/UiAutomation;","V","disconnect",""
"android.permission.RECEIVE_BOOT_COMPLETED", "Landroid/app/IUiAutomationConnection;","V","shutdown",""
"android.permission.RECEIVE_BOOT_COMPLETED", "Landroid/test/InstrumentationCoreTestRunner;","Landroid/app/UiAutomation;","getUiAutomation",""
"android.permission.RECEIVE_BOOT_COMPLETED", "Landroid/test/InstrumentationTestRunner;","Landroid/app/UiAutomation;","getUiAutomation",""
"android.permission.RECEIVE_BOOT_COMPLETED", "Landroid/test/LaunchPerformanceBase;","Landroid/app/UiAutomation;","getUiAutomation",""
"android.permission.RECEIVE_BOOT_COMPLETED", "Lcom/android/commands/monkey/MonkeySourceNetwork;","V","startServer",""
"android.permission.RECEIVE_BOOT_COMPLETED", "Lcom/android/commands/uiautomator/DumpCommand;","V","run","[Ljava/lang/String;"
"android.permission.RECEIVE_BOOT_COMPLETED", "Lcom/android/commands/uiautomator/EventsCommand;","V","run","[Ljava/lang/String;"
"android.permission.RECEIVE_BOOT_COMPLETED", "Lcom/android/uiautomator/testrunner/UiAutomatorTestRunner;","V","start",""
"android.permission.RECEIVE_BOOT_COMPLETED", "Lcom/android/server/accessibility/AccessibilityInputFilter;","V","onInputEvent","Landroid/view/InputEvent;I"
"android.permission.RECEIVE_BOOT_COMPLETED", "Landroid/app/Instrumentation;","V","finish","ILandroid/os/Bundle;"
"android.permission.RECEIVE_BOOT_COMPLETED", "Lcom/android/uiautomator/core/UiAutomationShellWrapper;","V","disconnect",""
"android.permission.RECEIVE_BOOT_COMPLETED", "Lcom/android/commands/monkey/MonkeySourceNetwork;","Lcom/android/commands/monkey/MonkeyEvent;","getNextEvent",""
"android.permission.RECEIVE_BOOT_COMPLETED", "Lcom/android/commands/uiautomator/Launcher$Command;","V","run","[Ljava/lang/String;"
"android.permission.RECEIVE_BOOT_COMPLETED", "Lcom/android/uiautomator/testrunner/UiAutomatorTestRunner;","V","run","Ljava/util/List;Landroid/os/Bundle;ZZ"
"android.permission.RECEIVE_BOOT_COMPLETED", "Landroid/test/InstrumentationCoreTestRunner;","V","finish","ILandroid/os/Bundle;"
"android.permission.RECEIVE_BOOT_COMPLETED", "Landroid/test/InstrumentationTestRunner;","V","finish","ILandroid/os/Bundle;"
"android.permission.RECEIVE_BOOT_COMPLETED", "Landroid/test/LaunchPerformanceBase;","V","finish","ILandroid/os/Bundle;"
"android.permission.RECEIVE_BOOT_COMPLETED", "Lcom/android/commands/monkey/MonkeyEventSource;","Lcom/android/commands/monkey/MonkeyEvent;","getNextEvent",""
"android.permission.RECEIVE_BOOT_COMPLETED", "Lcom/android/commands/uiautomator/Launcher;","V","main","[Ljava/lang/String;"
"android.permission.RECEIVE_BOOT_COMPLETED", "Lcom/android/commands/uiautomator/RunTestCommand;","V","run","[Ljava/lang/String;"
"android.permission.RECEIVE_BOOT_COMPLETED", "Landroid/test/InstrumentationTestRunner;","V","onStart",""
"android.permission.RECEIVE_BOOT_COMPLETED", "Lcom/android/commands/monkey/Monkey;","I","runMonkeyCycles",""
"android.permission.RECEIVE_BOOT_COMPLETED", "Landroid/test/InstrumentationCoreTestRunner;","V","onStart",""
"android.permission.RECEIVE_BOOT_COMPLETED", "Lcom/android/server/content/SyncManager;","V","<init>","Landroid/content/Context;Z"
"android.permission.RECEIVE_BOOT_COMPLETED", "Lcom/android/server/content/ContentService;","Lcom/android/server/content/SyncManager;","getSyncManager",""
"android.permission.RECEIVE_BOOT_COMPLETED", "Lcom/android/server/content/ContentService;","V","systemReady",""
"android.permission.RECEIVE_BOOT_COMPLETED", "Lcom/android/server/search/SearchManagerService;","V","<init>","Landroid/content/Context;"
"android.permission.RECEIVE_BOOT_COMPLETED", "Lcom/android/server/usb/UsbDeviceManager$UsbHandler;","V","<init>","Lcom/android/server/usb/UsbDeviceManager;Landroid/os/Looper;"
"android.permission.RECEIVE_BOOT_COMPLETED", "Lcom/android/server/usb/UsbDeviceManager;","V","<init>","Landroid/content/Context;"
"android.permission.RECEIVE_BOOT_COMPLETED", "Lcom/android/server/usb/UsbService;","V","<init>","Landroid/content/Context;"
"android.permission.RECEIVE_BOOT_COMPLETED", "Lcom/android/server/usb/UsbService$Lifecycle;","V","onStart",""
"android.permission.RECEIVE_BOOT_COMPLETED", "Lcom/android/server/SystemService;","V","onStart",""
"android.permission.RECEIVE_BOOT_COMPLETED", "Lcom/android/server/SystemServiceManager;","Lcom/android/server/SystemService;","startService","Ljava/lang/Class;"
"android.permission.RECEIVE_BOOT_COMPLETED", "Lcom/android/server/SystemServer;","V","startCoreServices",""
"android.permission.RECEIVE_BOOT_COMPLETED", "Lcom/android/server/SystemServiceManager;","Lcom/android/server/SystemService;","startService","Ljava/lang/String;"
"android.permission.RECEIVE_BOOT_COMPLETED", "Lcom/android/server/wifi/WifiStateMachine;","V","<init>","Landroid/content/Context;Ljava/lang/String;Lcom/android/server/wifi/WifiTrafficPoller;"
"android.permission.RECEIVE_BOOT_COMPLETED", "Lcom/android/server/wifi/WifiServiceImpl;","V","<init>","Landroid/content/Context;"
"android.permission.RECEIVE_BOOT_COMPLETED", "Lcom/android/server/wifi/WifiService;","V","<init>","Landroid/content/Context;"
"android.permission.RECEIVE_BOOT_COMPLETED", "Lcom/android/server/SystemService;","V","<init>","Landroid/content/Context;"
"android.permission.RECEIVE_BOOT_COMPLETED", "Lcom/android/server/AlarmManagerService;","V","<init>","Landroid/content/Context;"
"android.permission.RECEIVE_BOOT_COMPLETED", "Lcom/android/server/am/ActivityManagerService$Lifecycle;","V","<init>","Landroid/content/Context;"
"android.permission.RECEIVE_BOOT_COMPLETED", "Lcom/android/server/appwidget/AppWidgetService;","V","<init>","Landroid/content/Context;"
"android.permission.RECEIVE_BOOT_COMPLETED", "Lcom/android/server/backup/BackupManagerService$Lifecycle;","V","<init>","Landroid/content/Context;"
"android.permission.RECEIVE_BOOT_COMPLETED", "Lcom/android/server/BatteryService;","V","<init>","Landroid/content/Context;"
"android.permission.RECEIVE_BOOT_COMPLETED", "Lcom/android/server/devicepolicy/DevicePolicyManagerService$Lifecycle;","V","<init>","Landroid/content/Context;"
"android.permission.RECEIVE_BOOT_COMPLETED", "Lcom/android/server/display/DisplayManagerService;","V","<init>","Landroid/content/Context;"
"android.permission.RECEIVE_BOOT_COMPLETED", "Lcom/android/server/DockObserver;","V","<init>","Landroid/content/Context;"
"android.permission.RECEIVE_BOOT_COMPLETED", "Lcom/android/server/dreams/DreamManagerService;","V","<init>","Landroid/content/Context;"
"android.permission.RECEIVE_BOOT_COMPLETED", "Lcom/android/server/ethernet/EthernetService;","V","<init>","Landroid/content/Context;"
"android.permission.RECEIVE_BOOT_COMPLETED", "Lcom/android/server/fingerprint/FingerprintService;","V","<init>","Landroid/content/Context;"
"android.permission.RECEIVE_BOOT_COMPLETED", "Lcom/android/server/hdmi/HdmiControlService;","V","<init>","Landroid/content/Context;"
"android.permission.RECEIVE_BOOT_COMPLETED", "Lcom/android/server/job/JobSchedulerService;","V","<init>","Landroid/content/Context;"
"android.permission.RECEIVE_BOOT_COMPLETED", "Lcom/android/server/lights/LightsService;","V","<init>","Landroid/content/Context;"
"android.permission.RECEIVE_BOOT_COMPLETED", "Lcom/android/server/media/MediaSessionService;","V","<init>","Landroid/content/Context;"
"android.permission.RECEIVE_BOOT_COMPLETED", "Lcom/android/server/media/projection/MediaProjectionManagerService;","V","<init>","Landroid/content/Context;"
"android.permission.RECEIVE_BOOT_COMPLETED", "Lcom/android/server/MmsServiceBroker;","V","<init>","Landroid/content/Context;"
"android.permission.RECEIVE_BOOT_COMPLETED", "Lcom/android/server/notification/NotificationManagerService;","V","<init>","Landroid/content/Context;"
"android.permission.RECEIVE_BOOT_COMPLETED", "Lcom/android/server/PersistentDataBlockService;","V","<init>","Landroid/content/Context;"
"android.permission.RECEIVE_BOOT_COMPLETED", "Lcom/android/server/pm/Installer;","V","<init>","Landroid/content/Context;"
"android.permission.RECEIVE_BOOT_COMPLETED", "Lcom/android/server/pm/LauncherAppsService;","V","<init>","Landroid/content/Context;"
"android.permission.RECEIVE_BOOT_COMPLETED", "Lcom/android/server/power/PowerManagerService;","V","<init>","Landroid/content/Context;"
"android.permission.RECEIVE_BOOT_COMPLETED", "Lcom/android/server/print/PrintManagerService;","V","<init>","Landroid/content/Context;"
"android.permission.RECEIVE_BOOT_COMPLETED", "Lcom/android/server/restrictions/RestrictionsManagerService;","V","<init>","Landroid/content/Context;"
"android.permission.RECEIVE_BOOT_COMPLETED", "Lcom/android/server/storage/DeviceStorageMonitorService;","V","<init>","Landroid/content/Context;"
"android.permission.RECEIVE_BOOT_COMPLETED", "Lcom/android/server/telecom/TelecomLoaderService;","V","<init>","Landroid/content/Context;"
"android.permission.RECEIVE_BOOT_COMPLETED", "Lcom/android/server/trust/TrustManagerService;","V","<init>","Landroid/content/Context;"
"android.permission.RECEIVE_BOOT_COMPLETED", "Lcom/android/server/tv/TvInputManagerService;","V","<init>","Landroid/content/Context;"
"android.permission.RECEIVE_BOOT_COMPLETED", "Lcom/android/server/twilight/TwilightService;","V","<init>","Landroid/content/Context;"
"android.permission.RECEIVE_BOOT_COMPLETED", "Lcom/android/server/UiModeManagerService;","V","<init>","Landroid/content/Context;"
"android.permission.RECEIVE_BOOT_COMPLETED", "Lcom/android/server/usage/UsageStatsService;","V","<init>","Landroid/content/Context;"
"android.permission.RECEIVE_BOOT_COMPLETED", "Lcom/android/server/usb/UsbService$Lifecycle;","V","<init>","Landroid/content/Context;"
"android.permission.RECEIVE_BOOT_COMPLETED", "Lcom/android/server/voiceinteraction/VoiceInteractionManagerService;","V","<init>","Landroid/content/Context;"
"android.permission.RECEIVE_BOOT_COMPLETED", "Lcom/android/server/webkit/WebViewUpdateService;","V","<init>","Landroid/content/Context;"
"android.permission.RECEIVE_BOOT_COMPLETED", "Lcom/android/server/wifi/p2p/WifiP2pService;","V","<init>","Landroid/content/Context;"
"android.permission.RECEIVE_BOOT_COMPLETED", "Lcom/android/server/wifi/RttService;","V","<init>","Landroid/content/Context;"
"android.permission.RECEIVE_BOOT_COMPLETED", "Lcom/android/server/wifi/WifiScanningService;","V","<init>","Landroid/content/Context;"
"android.permission.WRITE_CALENDAR", "Landroid/provider/CalendarContract$CalendarAlerts;","Landroid/net/Uri;","insert","Landroid/content/ContentResolver;JJJJI"
"android.permission.WRITE_CALENDAR", "Lcom/android/calendar/AgendaWindowAdapter;","Landroid/net/Uri;","buildQueryUri","II"
"android.permission.RECEIVE_WAP_PUSH", "Lcom/android/internal/telephony/WapPushOverSms;","I","dispatchWapPdu","[BLandroid/content/BroadcastReceiver;Lcom/android/internal/telephony/InboundSmsHandler;"
"android.permission.RECEIVE_WAP_PUSH", "Lcom/android/internal/telephony/InboundSmsHandler;","Z","processMessagePart","Lcom/android/internal/telephony/InboundSmsTracker;"
"android.permission.RECEIVE_WAP_PUSH", "Lcom/android/internal/telephony/cdma/CdmaInboundSmsHandler;","Z","processMessagePart","Lcom/android/internal/telephony/InboundSmsTracker;"
"android.permission.RECEIVE_WAP_PUSH", "Lcom/android/internal/telephony/gsm/GsmInboundSmsHandler;","Z","processMessagePart","Lcom/android/internal/telephony/InboundSmsTracker;"
"android.permission.RECEIVE_WAP_PUSH", "Lcom/android/internal/telephony/InboundSmsHandler$DeliveringState;","Z","processMessage","Landroid/os/Message;"
"android.permission.RECEIVE_WAP_PUSH", "Lcom/android/internal/util/State;","Z","processMessage","Landroid/os/Message;"
"android.permission.RECEIVE_WAP_PUSH", "Lcom/android/internal/util/IState;","Z","processMessage","Landroid/os/Message;"
"android.permission.RECEIVE_WAP_PUSH", "Lcom/android/internal/util/StateMachine$SmHandler;","Lcom/android/internal/util/State;","processMsg","Landroid/os/Message;"
"android.permission.RECEIVE_WAP_PUSH", "Lcom/android/server/wifi/SupplicantStateTracker$DisconnectedState;","Z","processMessage","Landroid/os/Message;"
"android.permission.RECEIVE_WAP_PUSH", "Lcom/android/server/wifi/SupplicantStateTracker$DormantState;","Z","processMessage","Landroid/os/Message;"
"android.permission.RECEIVE_WAP_PUSH", "Lcom/android/server/wifi/SupplicantStateTracker$InactiveState;","Z","processMessage","Landroid/os/Message;"
"android.permission.RECEIVE_WAP_PUSH", "Lcom/android/server/wifi/SupplicantStateTracker$ScanState;","Z","processMessage","Landroid/os/Message;"
"android.permission.RECEIVE_WAP_PUSH", "Lcom/android/server/wifi/SupplicantStateTracker$UninitializedState;","Z","processMessage","Landroid/os/Message;"
"android.permission.RECEIVE_WAP_PUSH", "Lcom/android/server/wifi/WifiController$FullHighPerfLockHeldState;","Z","processMessage","Landroid/os/Message;"
"android.permission.RECEIVE_WAP_PUSH", "Lcom/android/server/wifi/WifiController$FullLockHeldState;","Z","processMessage","Landroid/os/Message;"
"android.permission.RECEIVE_WAP_PUSH", "Lcom/android/server/wifi/WifiController$NoLockHeldState;","Z","processMessage","Landroid/os/Message;"
"android.permission.RECEIVE_WAP_PUSH", "Lcom/android/server/wifi/WifiController$ScanOnlyLockHeldState;","Z","processMessage","Landroid/os/Message;"
"android.permission.RECEIVE_WAP_PUSH", "Lcom/android/server/wifi/WifiWatchdogStateMachine$NotConnectedState;","Z","processMessage","Landroid/os/Message;"
"com.android.browser.permission.READ_HISTORY_BOOKMARKS", "Landroid/provider/Browser;","Landroid/database/Cursor;","getAllVisitedUrls","Landroid/content/ContentResolver;"
"com.android.browser.permission.READ_HISTORY_BOOKMARKS", "Landroid/provider/Browser;","Z","canClearHistory","Landroid/content/ContentResolver;"
"com.android.browser.permission.READ_HISTORY_BOOKMARKS", "Landroid/provider/BrowserContract$Settings;","Z","isSyncEnabled","Landroid/content/Context;"
"com.android.browser.permission.READ_HISTORY_BOOKMARKS", "Landroid/provider/Browser;","Landroid/database/Cursor;","getAllBookmarks","Landroid/content/ContentResolver;"
"com.android.browser.permission.READ_HISTORY_BOOKMARKS", "Landroid/provider/Browser;","Landroid/database/Cursor;","getVisitedLike","Landroid/content/ContentResolver;Ljava/lang/String;"
"com.android.browser.permission.READ_HISTORY_BOOKMARKS", "Landroid/provider/Browser;","V","updateVisitedHistory","Landroid/content/ContentResolver;Ljava/lang/String;Z"
"com.android.browser.permission.READ_HISTORY_BOOKMARKS", "Landroid/provider/BrowserContract$Bookmarks;","Landroid/net/Uri;","buildFolderUri","J"
"com.android.browser.permission.READ_HISTORY_BOOKMARKS", "Landroid/provider/Browser;","[Ljava/lang/String;","getVisitedHistory","Landroid/content/ContentResolver;"
"com.android.browser.permission.READ_HISTORY_BOOKMARKS", "Landroid/provider/Browser;","V","deleteHistoryWhere","Landroid/content/ContentResolver;Ljava/lang/String;"
"com.android.browser.permission.READ_HISTORY_BOOKMARKS", "Landroid/provider/Browser;","V","clearHistory","Landroid/content/ContentResolver;"
"com.android.browser.permission.READ_HISTORY_BOOKMARKS", "Landroid/provider/Browser;","V","deleteHistoryTimeFrame","Landroid/content/ContentResolver;JJ"
"com.android.browser.permission.READ_HISTORY_BOOKMARKS", "Landroid/provider/Browser;","V","truncateHistory","Landroid/content/ContentResolver;"
"android.permission.CHANGE_WIFI_MULTICAST_STATE", "Lcom/android/server/wifi/WifiServiceImpl;","V","enforceMulticastChangePermission",""
"android.permission.CHANGE_WIFI_MULTICAST_STATE", "Lcom/android/server/wifi/WifiServiceImpl;","V","acquireMulticastLock","Landroid/os/IBinder;Ljava/lang/String;"
"android.permission.CHANGE_WIFI_MULTICAST_STATE", "Lcom/android/server/wifi/WifiServiceImpl;","V","initializeMulticastFiltering",""
"android.permission.CHANGE_WIFI_MULTICAST_STATE", "Lcom/android/server/wifi/WifiServiceImpl;","V","releaseMulticastLock",""
"android.permission.CHANGE_WIFI_MULTICAST_STATE", "Landroid/net/wifi/IWifiManager$Stub$Proxy;","V","acquireMulticastLock","Landroid/os/IBinder;Ljava/lang/String;"
"android.permission.CHANGE_WIFI_MULTICAST_STATE", "Landroid/net/wifi/IWifiManager$Stub;","V","acquireMulticastLock","Landroid/os/IBinder;Ljava/lang/String;"
"android.permission.CHANGE_WIFI_MULTICAST_STATE", "Landroid/net/wifi/IWifiManager$Stub$Proxy;","V","initializeMulticastFiltering",""
"android.permission.CHANGE_WIFI_MULTICAST_STATE", "Landroid/net/wifi/IWifiManager$Stub;","V","initializeMulticastFiltering",""
"android.permission.CHANGE_WIFI_MULTICAST_STATE", "Landroid/net/wifi/IWifiManager$Stub$Proxy;","V","releaseMulticastLock",""
"android.permission.CHANGE_WIFI_MULTICAST_STATE", "Landroid/net/wifi/IWifiManager$Stub;","V","releaseMulticastLock",""
"android.permission.CHANGE_WIFI_MULTICAST_STATE", "Landroid/net/wifi/IWifiManager$Stub;","Z","onTransact","ILandroid/os/Parcel;Landroid/os/Parcel;I"
"android.permission.CHANGE_WIFI_MULTICAST_STATE", "Landroid/net/wifi/IWifiManager;","V","acquireMulticastLock","Landroid/os/IBinder;Ljava/lang/String;"
"android.permission.CHANGE_WIFI_MULTICAST_STATE", "Landroid/net/wifi/IWifiManager;","V","initializeMulticastFiltering",""
"android.permission.CHANGE_WIFI_MULTICAST_STATE", "Landroid/net/wifi/IWifiManager;","V","releaseMulticastLock",""
"android.permission.CHANGE_WIFI_MULTICAST_STATE", "Lcom/android/server/wifi/WifiServiceImpl;","Z","onTransact","ILandroid/os/Parcel;Landroid/os/Parcel;I"
"android.permission.CHANGE_WIFI_MULTICAST_STATE", "Landroid/net/wifi/WifiManager$MulticastLock;","V","acquire",""
"android.permission.CHANGE_WIFI_MULTICAST_STATE", "Landroid/net/wifi/WifiManager;","Z","initializeMulticastFiltering",""
"android.permission.CHANGE_WIFI_MULTICAST_STATE", "Landroid/net/wifi/WifiManager$MulticastLock;","V","release",""
"android.permission.CHANGE_WIFI_MULTICAST_STATE", "Landroid/net/wifi/WifiManager$MulticastLock;","V","finalize",""
"android.permission.REORDER_TASKS", "Lcom/android/server/am/ActivityManagerService;","V","moveTaskToFront","IILandroid/os/Bundle;"
"android.permission.REORDER_TASKS", "Landroid/app/ActivityManagerNative;","V","moveTaskToFront","IILandroid/os/Bundle;"
"android.permission.REORDER_TASKS", "Landroid/app/ActivityManagerNative;","Z","onTransact","ILandroid/os/Parcel;Landroid/os/Parcel;I"
"android.permission.REORDER_TASKS", "Landroid/app/IActivityManager;","V","moveTaskToFront","IILandroid/os/Bundle;"
"android.permission.REORDER_TASKS", "Lcom/android/server/am/ActivityManagerService;","Z","onTransact","ILandroid/os/Parcel;Landroid/os/Parcel;I"
"android.permission.REORDER_TASKS", "Landroid/app/ActivityManager;","V","moveTaskToFront","IILandroid/os/Bundle;"
"android.permission.REORDER_TASKS", "Lcom/android/internal/app/HeavyWeightSwitcherActivity$1;","V","onClick","Landroid/view/View;"
"android.permission.REORDER_TASKS", "Landroid/app/ActivityManager;","V","moveTaskToFront","II"
"android.permission.REORDER_TASKS", "Lcom/android/server/am/ActivityManagerService;","V","moveTaskToBack","I"
"android.permission.REORDER_TASKS", "Landroid/app/ActivityManagerNative;","V","moveTaskToBack","I"
"android.permission.REORDER_TASKS", "Landroid/app/IActivityManager;","V","moveTaskToBack","I"
"android.permission.REORDER_TASKS", "Lcom/android/server/am/ActivityManagerService;","V","moveTaskBackwards","I"
"android.permission.REORDER_TASKS", "Landroid/app/ActivityManagerNative;","V","moveTaskBackwards","I"
"android.permission.REORDER_TASKS", "Landroid/app/IActivityManager;","V","moveTaskBackwards","I"
"android.permission.SET_TIME_ZONE", "Lcom/android/server/AlarmManagerService$2;","V","setTimeZone","Ljava/lang/String;"
"android.permission.SET_TIME_ZONE", "Landroid/app/IAlarmManager$Stub$Proxy;","V","setTimeZone","Ljava/lang/String;"
"android.permission.SET_TIME_ZONE", "Landroid/app/IAlarmManager$Stub;","V","setTimeZone","Ljava/lang/String;"
"android.permission.SET_TIME_ZONE", "Landroid/app/IAlarmManager$Stub;","Z","onTransact","ILandroid/os/Parcel;Landroid/os/Parcel;I"
"android.permission.SET_TIME_ZONE", "Landroid/app/IAlarmManager;","V","setTimeZone","Ljava/lang/String;"
"android.permission.SET_TIME_ZONE", "Lcom/android/server/AlarmManagerService$2;","Z","onTransact","ILandroid/os/Parcel;Landroid/os/Parcel;I"
"android.permission.SET_TIME_ZONE", "Landroid/app/AlarmManager;","V","setTimeZone","Ljava/lang/String;"
"android.permission.SET_TIME_ZONE", "Lcom/android/internal/telephony/cdma/CdmaServiceStateTracker;","V","setAndBroadcastNetworkSetTimeZone","Ljava/lang/String;"
"android.permission.SET_TIME_ZONE", "Lcom/android/internal/telephony/gsm/GsmServiceStateTracker;","V","setAndBroadcastNetworkSetTimeZone","Ljava/lang/String;"
"android.permission.SET_TIME_ZONE", "Lcom/android/internal/telephony/MccTable;","V","setTimezoneFromMccIfNeeded","Landroid/content/Context;I"
"android.permission.SET_TIME_ZONE", "Lcom/android/internal/telephony/cdma/CdmaLteServiceStateTracker;","V","setAndBroadcastNetworkSetTimeZone","Ljava/lang/String;"
"android.permission.SET_TIME_ZONE", "Lcom/android/internal/telephony/cdma/CdmaServiceStateTracker;","V","fixTimeZone","Ljava/lang/String;"
"android.permission.SET_TIME_ZONE", "Lcom/android/internal/telephony/cdma/CdmaServiceStateTracker;","V","revertToNitzTimeZone",""
"android.permission.SET_TIME_ZONE", "Lcom/android/internal/telephony/cdma/CdmaServiceStateTracker;","V","setTimeFromNITZString","Ljava/lang/String;J"
"android.permission.SET_TIME_ZONE", "Lcom/android/internal/telephony/gsm/GsmServiceStateTracker;","V","pollStateDone",""
"android.permission.SET_TIME_ZONE", "Lcom/android/internal/telephony/gsm/GsmServiceStateTracker;","V","revertToNitzTimeZone",""
"android.permission.SET_TIME_ZONE", "Lcom/android/internal/telephony/gsm/GsmServiceStateTracker;","V","setTimeFromNITZString","Ljava/lang/String;J"
"android.permission.SET_TIME_ZONE", "Lcom/android/internal/telephony/MccTable;","V","updateMccMncConfiguration","Landroid/content/Context;Ljava/lang/String;Z"
"android.permission.SET_TIME_ZONE", "Lcom/android/internal/telephony/cdma/CdmaLteServiceStateTracker;","V","fixTimeZone","Ljava/lang/String;"
"android.permission.SET_TIME_ZONE", "Lcom/android/internal/telephony/cdma/CdmaServiceStateTracker;","V","pollStateDone",""
"android.permission.SET_TIME_ZONE", "Lcom/android/internal/telephony/cdma/CdmaLteServiceStateTracker;","V","revertToNitzTimeZone",""
"android.permission.SET_TIME_ZONE", "Lcom/android/internal/telephony/cdma/CdmaServiceStateTracker;","V","access$100","Lcom/android/internal/telephony/cdma/CdmaServiceStateTracker;"
"android.permission.SET_TIME_ZONE", "Lcom/android/internal/telephony/cdma/CdmaLteServiceStateTracker;","V","setTimeFromNITZString","Ljava/lang/String;J"
"android.permission.SET_TIME_ZONE", "Lcom/android/internal/telephony/cdma/CdmaServiceStateTracker;","V","handleCdmaSubscriptionSource","I"
"android.permission.SET_TIME_ZONE", "Lcom/android/internal/telephony/cdma/CdmaServiceStateTracker;","V","queueNextSignalStrengthPoll",""
"android.permission.SET_TIME_ZONE", "Lcom/android/internal/telephony/gsm/GsmServiceStateTracker;","V","handlePollStateResult","ILandroid/os/AsyncResult;"
"android.permission.SET_TIME_ZONE", "Lcom/android/internal/telephony/gsm/GsmServiceStateTracker;","V","pollState",""
"android.permission.SET_TIME_ZONE", "Lcom/android/internal/telephony/gsm/GsmServiceStateTracker;","V","access$300","Lcom/android/internal/telephony/gsm/GsmServiceStateTracker;"
"android.permission.SET_TIME_ZONE", "Lcom/android/internal/telephony/gsm/GsmServiceStateTracker;","V","queueNextSignalStrengthPoll",""
"android.permission.SET_TIME_ZONE", "Lcom/android/internal/telephony/cdma/CDMALTEPhone;","V","setProperties",""
"android.permission.SET_TIME_ZONE", "Lcom/android/internal/telephony/cdma/CDMAPhone;","Z","updateCurrentCarrierInProvider","Ljava/lang/String;"
"android.permission.SET_TIME_ZONE", "Lcom/android/internal/telephony/PhoneFactory;","V","setDefaultSubscription","I"
"android.permission.SET_TIME_ZONE", "Lcom/android/internal/telephony/ServiceStateTracker;","V","updateCarrierMccMncConfiguration","Ljava/lang/String;Ljava/lang/String;Landroid/content/Context;"
"android.permission.SET_TIME_ZONE", "Lcom/android/internal/telephony/SubscriptionController;","V","setDefaultFallbackSubId","I"
"android.permission.SET_TIME_ZONE", "Lcom/android/internal/telephony/SubscriptionInfoUpdater;","V","handleSimLoaded","I"
"android.permission.SET_TIME_ZONE", "Lcom/android/internal/telephony/cdma/CdmaLteServiceStateTracker;","V","pollStateDone",""
"android.permission.SET_TIME_ZONE", "Lcom/android/internal/telephony/cdma/CdmaServiceStateTracker;","V","handlePollStateResult","ILandroid/os/AsyncResult;"
"android.permission.SET_TIME_ZONE", "Lcom/android/internal/telephony/cdma/CdmaServiceStateTracker;","V","pollState",""
"android.permission.SET_TIME_ZONE", "Lcom/android/internal/telephony/cdma/CdmaLteServiceStateTracker;","V","access$100","Lcom/android/internal/telephony/cdma/CdmaServiceStateTracker;"
"android.permission.SET_TIME_ZONE", "Lcom/android/internal/telephony/cdma/CdmaServiceStateTracker$2;","V","onChange","Z"
